Probabilities,H_X,H_Y,H_XY,P,E,Error Detection Rate,Correction Capability,Adaptation Rate,Spatial Scale,Temporal Scale,Intelligence
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.5,1.0,0.7666666666666666,0.5,0.5,6.570988335453792e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.5,1.0,0.7666666666666666,0.5,1.0,3.285494167726896e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.5,1.0,0.7666666666666666,0.5,1.5,2.190329445151264e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.5,1.0,0.7666666666666666,1.0,0.5,3.285494167726896e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.5,1.0,0.7666666666666666,1.0,1.0,1.642747083863448e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.5,1.0,0.7666666666666666,1.0,1.5,1.095164722575632e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.5,1.0,0.7666666666666666,1.5,0.5,2.190329445151264e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.5,1.0,0.7666666666666666,1.5,1.0,1.095164722575632e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.5,1.0,0.7666666666666666,1.5,1.5,7.301098150504214e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.5,1.0,1.0,0.5,0.5,8.57085452828329e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.5,1.0,1.0,0.5,1.0,4.285427264141645e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.5,1.0,1.0,0.5,1.5,2.8569515094277634e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.5,1.0,1.0,1.0,0.5,4.285427264141645e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.5,1.0,1.0,1.0,1.0,2.1427136320708226e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.5,1.0,1.0,1.0,1.5,1.4284757547138817e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.5,1.0,1.0,1.5,0.5,2.8569515094277634e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.5,1.0,1.0,1.5,1.0,1.4284757547138817e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.5,1.0,1.0,1.5,1.5,9.523171698092545e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.5,0.3,0.5,0.5,1.9284423454931513e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.5,0.3,0.5,1.0,9.642211727465757e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.5,0.3,0.5,1.5,6.428141151643838e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.5,0.3,1.0,0.5,9.642211727465757e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.5,0.3,1.0,1.0,4.821105863732878e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.5,0.3,1.0,1.5,3.214070575821919e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.5,0.3,1.5,0.5,6.428141151643838e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.5,0.3,1.5,1.0,3.214070575821919e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.5,0.3,1.5,1.5,2.1427137172146124e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.5,0.5333333333333333,0.5,0.5,3.428341990115275e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.5,0.5333333333333333,0.5,1.0,1.7141709950576375e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.5,0.5333333333333333,0.5,1.5,1.1427806633717583e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.5,0.5333333333333333,1.0,0.5,1.7141709950576375e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.5,0.5333333333333333,1.0,1.0,8.570854975288187e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.5,0.5333333333333333,1.0,1.5,5.713903316858791e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.5,0.5333333333333333,1.5,0.5,1.1427806633717583e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.5,0.5333333333333333,1.5,1.0,5.713903316858791e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.5,0.5333333333333333,1.5,1.5,3.809268877905861e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.5,0.7666666666666666,0.5,0.5,4.928241251590344e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.5,0.7666666666666666,0.5,1.0,2.464120625795172e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.5,0.7666666666666666,0.5,1.5,1.642747083863448e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.5,0.7666666666666666,1.0,0.5,2.464120625795172e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.5,0.7666666666666666,1.0,1.0,1.232060312897586e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.5,0.7666666666666666,1.0,1.5,8.21373541931724e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.5,0.7666666666666666,1.5,0.5,1.642747083863448e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.5,0.7666666666666666,1.5,1.0,8.21373541931724e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.5,0.7666666666666666,1.5,1.5,5.47582361287816e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.5,1.0,0.5,0.5,6.428140896212468e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.5,1.0,0.5,1.0,3.214070448106234e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.5,1.0,0.5,1.5,2.1427136320708226e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.5,1.0,1.0,0.5,3.214070448106234e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.5,1.0,1.0,1.0,1.607035224053117e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.5,1.0,1.0,1.5,1.0713568160354113e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.5,1.0,1.5,0.5,2.1427136320708226e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.5,1.0,1.5,1.0,1.0713568160354113e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.5,1.0,1.5,1.5,7.142378773569409e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.75,0.3,0.5,0.5,2.8926635182397267e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.75,0.3,0.5,1.0,1.4463317591198633e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.75,0.3,0.5,1.5,9.642211727465755e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.75,0.3,1.0,0.5,1.4463317591198633e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.75,0.3,1.0,1.0,7.231658795599317e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.75,0.3,1.0,1.5,4.8211058637328776e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.75,0.3,1.5,0.5,9.642211727465755e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.75,0.3,1.5,1.0,4.8211058637328776e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.75,0.3,1.5,1.5,3.2140705758219186e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.75,0.5333333333333333,0.5,0.5,5.1425129851729124e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.75,0.5333333333333333,0.5,1.0,2.5712564925864562e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.75,0.5333333333333333,0.5,1.5,1.7141709950576375e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.75,0.5333333333333333,1.0,0.5,2.5712564925864562e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.75,0.5333333333333333,1.0,1.0,1.2856282462932281e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.75,0.5333333333333333,1.0,1.5,8.570854975288187e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.75,0.5333333333333333,1.5,0.5,1.7141709950576375e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.75,0.5333333333333333,1.5,1.0,8.570854975288187e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.75,0.5333333333333333,1.5,1.5,5.713903316858791e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.75,0.7666666666666666,0.5,0.5,7.392361877385516e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.75,0.7666666666666666,0.5,1.0,3.696180938692758e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.75,0.7666666666666666,0.5,1.5,2.464120625795172e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.75,0.7666666666666666,1.0,0.5,3.696180938692758e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.75,0.7666666666666666,1.0,1.0,1.848090469346379e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.75,0.7666666666666666,1.0,1.5,1.232060312897586e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.75,0.7666666666666666,1.5,0.5,2.464120625795172e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.75,0.7666666666666666,1.5,1.0,1.232060312897586e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.75,0.7666666666666666,1.5,1.5,8.21373541931724e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.75,1.0,0.5,0.5,9.642211344318702e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.75,1.0,0.5,1.0,4.821105672159351e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.75,1.0,0.5,1.5,3.214070448106234e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.75,1.0,1.0,0.5,4.821105672159351e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.75,1.0,1.0,1.0,2.4105528360796754e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.75,1.0,1.0,1.5,1.607035224053117e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.75,1.0,1.5,0.5,3.214070448106234e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.75,1.0,1.5,1.0,1.607035224053117e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,0.75,1.0,1.5,1.5,1.0713568160354113e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,1.0,0.3,0.5,0.5,3.8568846909863026e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,1.0,0.3,0.5,1.0,1.9284423454931513e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,1.0,0.3,0.5,1.5,1.2856282303287676e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,1.0,0.3,1.0,0.5,1.9284423454931513e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,1.0,0.3,1.0,1.0,9.642211727465757e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,1.0,0.3,1.0,1.5,6.428141151643838e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,1.0,0.3,1.5,0.5,1.2856282303287676e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,1.0,0.3,1.5,1.0,6.428141151643838e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,1.0,0.3,1.5,1.5,4.285427434429225e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,1.0,0.5333333333333333,0.5,0.5,6.85668398023055e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,1.0,0.5333333333333333,0.5,1.0,3.428341990115275e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,1.0,0.5333333333333333,0.5,1.5,2.2855613267435165e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,1.0,0.5333333333333333,1.0,0.5,3.428341990115275e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,1.0,0.5333333333333333,1.0,1.0,1.7141709950576375e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,1.0,0.5333333333333333,1.0,1.5,1.1427806633717583e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,1.0,0.5333333333333333,1.5,0.5,2.2855613267435165e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,1.0,0.5333333333333333,1.5,1.0,1.1427806633717583e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,1.0,0.5333333333333333,1.5,1.5,7.618537755811722e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,1.0,0.7666666666666666,0.5,0.5,9.856482503180688e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,1.0,0.7666666666666666,0.5,1.0,4.928241251590344e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,1.0,0.7666666666666666,0.5,1.5,3.285494167726896e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,1.0,0.7666666666666666,1.0,0.5,4.928241251590344e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,1.0,0.7666666666666666,1.0,1.0,2.464120625795172e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,1.0,0.7666666666666666,1.0,1.5,1.642747083863448e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,1.0,0.7666666666666666,1.5,0.5,3.285494167726896e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,1.0,0.7666666666666666,1.5,1.0,1.642747083863448e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,1.0,0.7666666666666666,1.5,1.5,1.095164722575632e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,1.0,1.0,0.5,0.5,1.2856281792424936e+304
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,1.0,1.0,0.5,1.0,6.428140896212468e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,1.0,1.0,0.5,1.5,4.285427264141645e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,1.0,1.0,1.0,0.5,6.428140896212468e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,1.0,1.0,1.0,1.0,3.214070448106234e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,1.0,1.0,1.0,1.5,2.1427136320708226e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,1.0,1.0,1.5,0.5,4.285427264141645e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,1.0,1.0,1.5,1.0,2.1427136320708226e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,0.75,1.0,1.0,1.5,1.5,1.4284757547138817e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.5,0.3,0.5,0.5,2.571256460657535e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.5,0.3,0.5,1.0,1.2856282303287674e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.5,0.3,0.5,1.5,8.57085486885845e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.5,0.3,1.0,0.5,1.2856282303287674e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.5,0.3,1.0,1.0,6.428141151643837e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.5,0.3,1.0,1.5,4.285427434429225e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.5,0.3,1.5,0.5,8.57085486885845e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.5,0.3,1.5,1.0,4.285427434429225e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.5,0.3,1.5,1.5,2.8569516229528164e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.5,0.5333333333333333,0.5,0.5,4.571122653487033e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.5,0.5333333333333333,0.5,1.0,2.2855613267435165e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.5,0.5333333333333333,0.5,1.5,1.5237075511623444e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.5,0.5333333333333333,1.0,0.5,2.2855613267435165e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.5,0.5333333333333333,1.0,1.0,1.1427806633717583e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.5,0.5333333333333333,1.0,1.5,7.618537755811722e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.5,0.5333333333333333,1.5,0.5,1.5237075511623444e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.5,0.5333333333333333,1.5,1.0,7.618537755811722e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.5,0.5333333333333333,1.5,1.5,5.079025170541148e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.5,0.7666666666666666,0.5,0.5,6.570988335453792e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.5,0.7666666666666666,0.5,1.0,3.285494167726896e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.5,0.7666666666666666,0.5,1.5,2.190329445151264e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.5,0.7666666666666666,1.0,0.5,3.285494167726896e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.5,0.7666666666666666,1.0,1.0,1.642747083863448e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.5,0.7666666666666666,1.0,1.5,1.095164722575632e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.5,0.7666666666666666,1.5,0.5,2.190329445151264e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.5,0.7666666666666666,1.5,1.0,1.095164722575632e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.5,0.7666666666666666,1.5,1.5,7.301098150504214e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.5,1.0,0.5,0.5,8.57085452828329e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.5,1.0,0.5,1.0,4.285427264141645e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.5,1.0,0.5,1.5,2.8569515094277634e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.5,1.0,1.0,0.5,4.285427264141645e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.5,1.0,1.0,1.0,2.1427136320708226e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.5,1.0,1.0,1.5,1.4284757547138817e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.5,1.0,1.5,0.5,2.8569515094277634e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.5,1.0,1.5,1.0,1.4284757547138817e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.5,1.0,1.5,1.5,9.523171698092545e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.75,0.3,0.5,0.5,3.8568846909863026e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.75,0.3,0.5,1.0,1.9284423454931513e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.75,0.3,0.5,1.5,1.2856282303287676e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.75,0.3,1.0,0.5,1.9284423454931513e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.75,0.3,1.0,1.0,9.642211727465757e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.75,0.3,1.0,1.5,6.428141151643838e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.75,0.3,1.5,0.5,1.2856282303287676e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.75,0.3,1.5,1.0,6.428141151643838e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.75,0.3,1.5,1.5,4.285427434429225e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.75,0.5333333333333333,0.5,0.5,6.85668398023055e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.75,0.5333333333333333,0.5,1.0,3.428341990115275e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.75,0.5333333333333333,0.5,1.5,2.2855613267435165e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.75,0.5333333333333333,1.0,0.5,3.428341990115275e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.75,0.5333333333333333,1.0,1.0,1.7141709950576375e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.75,0.5333333333333333,1.0,1.5,1.1427806633717583e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.75,0.5333333333333333,1.5,0.5,2.2855613267435165e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.75,0.5333333333333333,1.5,1.0,1.1427806633717583e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.75,0.5333333333333333,1.5,1.5,7.618537755811722e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.75,0.7666666666666666,0.5,0.5,9.856482503180688e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.75,0.7666666666666666,0.5,1.0,4.928241251590344e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.75,0.7666666666666666,0.5,1.5,3.285494167726896e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.75,0.7666666666666666,1.0,0.5,4.928241251590344e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.75,0.7666666666666666,1.0,1.0,2.464120625795172e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.75,0.7666666666666666,1.0,1.5,1.642747083863448e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.75,0.7666666666666666,1.5,0.5,3.285494167726896e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.75,0.7666666666666666,1.5,1.0,1.642747083863448e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.75,0.7666666666666666,1.5,1.5,1.095164722575632e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.75,1.0,0.5,0.5,1.2856281792424936e+304
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.75,1.0,0.5,1.0,6.428140896212468e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.75,1.0,0.5,1.5,4.285427264141645e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.75,1.0,1.0,0.5,6.428140896212468e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.75,1.0,1.0,1.0,3.214070448106234e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.75,1.0,1.0,1.5,2.1427136320708226e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.75,1.0,1.5,0.5,4.285427264141645e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.75,1.0,1.5,1.0,2.1427136320708226e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,0.75,1.0,1.5,1.5,1.4284757547138817e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,1.0,0.3,0.5,0.5,5.14251292131507e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,1.0,0.3,0.5,1.0,2.571256460657535e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,1.0,0.3,0.5,1.5,1.71417097377169e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,1.0,0.3,1.0,0.5,2.571256460657535e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,1.0,0.3,1.0,1.0,1.2856282303287674e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,1.0,0.3,1.0,1.5,8.57085486885845e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,1.0,0.3,1.5,0.5,1.71417097377169e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,1.0,0.3,1.5,1.0,8.57085486885845e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,1.0,0.3,1.5,1.5,5.713903245905633e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,40.0,1.0,1.0,0.5333333333333333,0.5,0.5,9.142245306974066e+303
